Binomial, NCBI taxon id, Order, Family, NCBI lineage, Repeat %, Heterozygosity %
Aporia crataegi,129397,Lepidoptera,Pieridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Pieridae; Pierinae; Aporia;,MALE,THORAX
Aporia crataegi,129397,Lepidoptera,Pieridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Pieridae; Pierinae; Aporia;,MALE,ABDOMEN
Aporia crataegi,129397,Lepidoptera,Pieridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Pieridae; Pierinae; Aporia;,17.69,0.85
Aporrectodea caliginosa,302032,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Aporrectodea;,HERMAPHRODITE,INTESTINE
Aporrectodea caliginosa,302032,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Aporrectodea;,HERMAPHRODITE,INTESTINE
Aporrectodea caliginosa,302032,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Aporrectodea;,HERMAPHRODITE,INTESTINE
Aporrectodea caliginosa,302032,Haplotaxida,Lumbricidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Annelida; Clitellata; Oligochaeta; Haplotaxida; Lumbricina; Lumbricidae; Lumbricinae; Aporrectodea;,HERMAPHRODITE,BODYWALL
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,NOT_COLLECTED,WHOLE_ORGANISM
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,0.00,-100.00
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,48.46,0.66
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,54.03,0.71
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,41.27,0.62
Apotomis turbidana,1100916,Lepidoptera,Tortricidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Tortricoidea; Tortricidae; Olethreutinae; Olethreutini; Apotomis;,48.04,0.66
Araneus diadematus,45920,Chelicerata,Araneidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Araneidae; Araneus;,FEMALE,ABDOMEN
Araneus diadematus,45920,Chelicerata,Araneidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Araneidae; Araneus;,FEMALE,CEPHALOTHORAX
Araneus diadematus,45920,Chelicerata,Araneidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Araneidae; Araneus;,MALE,CEPHALOTHORAX
Araneus diadematus,45920,Chelicerata,Araneidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Chelicerata; Arachnida; Araneae; Araneomorphae; Entelegynae; Araneoidea; Araneidae; Araneus;,MALE,ABDOMEN
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,FEMALE,WHOLE_ORGANISM
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,FEMALE,WHOLE_ORGANISM
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,33.69,2.02
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,41.85,2.16
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,0.00,-100.00
Argynnis aglaja,405010,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Argynnis;,0.00,-100.00
Argyresthia goedartella,572725,Lepidoptera,Argyresthiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Argyresthiidae; Argyresthia;,NOT_COLLECTED,WHOLE_ORGANISM
Argyresthia goedartella,572725,Lepidoptera,Argyresthiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Argyresthiidae; Argyresthia;,64.55,1.28
Argyresthia goedartella,572725,Lepidoptera,Argyresthiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Argyresthiidae; Argyresthia;,54.39,1.04
Argyresthia goedartella,572725,Lepidoptera,Argyresthiidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Yponomeutoidea; Argyresthiidae; Argyresthia;,62.14,1.16
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,NOT_COLLECTED,WHOLE_ORGANISM
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,0.00,-100.00
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,40.32,1.55
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,47.10,1.62
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,32.92,1.53
Aricia agestis,91739,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,40.35,1.60
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,MALE,WHOLE_ORGANISM
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,0.00,-100.00
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,38.35,1.57
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,45.61,1.63
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,33.12,1.53
Aricia artaxerxes,91738,Lepidoptera,Lycanidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Lycaenidae; Polyommatinae; Aricia;,40.56,1.60
Asellus aquaticus,92525,Isopoda,Asellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Aselloidea; Asellidae; Asellus;,NOT_COLLECTED,WHOLE_ORGANISM
Asellus aquaticus,92525,Isopoda,Asellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Aselloidea; Asellidae; Asellus;,NOT_COLLECTED,WHOLE_ORGANISM
Asellus aquaticus,92525,Isopoda,Asellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Aselloidea; Asellidae; Asellus;,NOT_COLLECTED,WHOLE_ORGANISM
Asellus aquaticus,92525,Isopoda,Asellidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Crustacea; Multicrustacea; Malacostraca; Eumalacostraca; Peracarida; Isopoda; Asellota; Aselloidea; Asellidae; Asellus;,NOT_COLLECTED,WHOLE_ORGANISM
Atethmia centrago,988071,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Atethmia;,NOT_COLLECTED,HEAD | THORAX
Atethmia centrago,988071,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Atethmia;,NOT_COLLECTED,ABDOMEN
Atethmia centrago,988071,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Atethmia;,39.18,0.19
Atethmia centrago,988071,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Xyleninae; Atethmia;,48.84,0.21
Athalia rosae,37344,Hymenoptera,Tenthredinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Tenthredinoidea; Tenthredinidae; Allantinae; Athalia;,NOT_COLLECTED,ABDOMEN
Athalia rosae,37344,Hymenoptera,Tenthredinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Tenthredinoidea; Tenthredinidae; Allantinae; Athalia;,NOT_COLLECTED,HEAD | THORAX
Athalia rosae,37344,Hymenoptera,Tenthredinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Tenthredinoidea; Tenthredinidae; Allantinae; Athalia;,12.06,1.12
Athalia rosae,37344,Hymenoptera,Tenthredinidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Tenthredinoidea; Tenthredinidae; Allantinae; Athalia;,13.47,1.26
Atherix ibis,2025112,Diptera,Athericidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Athericidae; Atherix;,NOT_COLLECTED,WHOLE_ORGANISM
Atherix ibis,2025112,Diptera,Athericidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Brachycera; Tabanomorpha; Tabanoidea; Athericidae; Atherix;,0.00,-100.00
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,NOT_COLLECTED,HEAD | THORAX
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,NOT_COLLECTED,ABDOMEN
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,0.00,-100.00
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,0.00,-100.00
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,21.81,3.19
Autographa gamma,254363,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,23.88,3.63
Autographa pulchrina,987893,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,NOT_COLLECTED,HEAD | THORAX
Autographa pulchrina,987893,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,NOT_COLLECTED,ABDOMEN
Autographa pulchrina,987893,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,25.86,2.06
Autographa pulchrina,987893,Lepidoptera,Noctuidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Noctuoidea; Noctuidae; Plusiinae; Autographa;,28.43,2.31
Batrachedra praeangusta,347710,Lepidoptera,Batrachedridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Batrachedridae; Batrachedrinae; Batrachedra;,NOT_COLLECTED,WHOLE_ORGANISM
Batrachedra praeangusta,347710,Lepidoptera,Batrachedridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Batrachedridae; Batrachedrinae; Batrachedra;,50.61,1.36
Batrachedra praeangusta,347710,Lepidoptera,Batrachedridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Batrachedridae; Batrachedrinae; Batrachedra;,37.17,1.19
Batrachedra praeangusta,347710,Lepidoptera,Batrachedridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Batrachedridae; Batrachedrinae; Batrachedra;,42.94,1.29
Bibio marci,189979,Diptera,Bibionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Bibionoidea; Bibionidae; Bibio;,MALE,HEAD | THORAX
Bibio marci,189979,Diptera,Bibionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Bibionoidea; Bibionidae; Bibio;,MALE,ABDOMEN
Bibio marci,189979,Diptera,Bibionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Bibionoidea; Bibionidae; Bibio;,15.65,1.18
Bibio marci,189979,Diptera,Bibionidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Bibionoidea; Bibionidae; Bibio;,25.17,1.24
Biston betularia,82595,Lepidoptera,Geometridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Ennominae; Biston;,MALE,THORAX | ABDOMEN
Biston betularia,82595,Lepidoptera,Geometridae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Geometroidea; Geometridae; Ennominae; Biston;,MALE,HEAD
Bithynia leachii,2722873,Littorinimorpha,Bithyniidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Truncatelloidea; Bithyniidae; Bithynia;,NOT_COLLECTED,WHOLE_ORGANISM
Bithynia leachii,2722873,Littorinimorpha,Bithyniidae,Eukaryota; Metazoa; Spiralia; Lophotrochozoa; Mollusca; Gastropoda; Caenogastropoda; Littorinimorpha; Truncatelloidea; Bithyniidae; Bithynia;,NOT_COLLECTED,WHOLE_ORGANISM
Blastobasis adustella,1869501,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,NOT_COLLECTED,WHOLE_ORGANISM
Blastobasis adustella,1869501,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,NOT_COLLECTED,WHOLE_ORGANISM
Blastobasis adustella,1869501,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,27.08,1.44
Blastobasis adustella,1869501,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,35.14,1.62
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,NOT_COLLECTED,WHOLE_ORGANISM
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,45.62,2.92
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,30.87,2.51
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,38.67,2.77
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,0.00,-100.00
Blastobasis lacticolella,2561016,Lepidoptera,Blastobasidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Gelechioidea; Blastobasidae; Blastobasis;,0.00,-100.00
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,MALE,WHOLE_ORGANISM
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,MALE,WHOLE_ORGANISM
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,MALE,WHOLE_ORGANISM
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,MALE,WHOLE_ORGANISM
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,FEMALE,WHOLE_ORGANISM
Boloria selene,191398,Lepidoptera,Nymphalidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Lepidoptera; Glossata; Ditrysia; Papilionoidea; Nymphalidae; Heliconiinae; Argynnini; Boloria;,34.21,1.87
Bombus campestris,207624,Hymenoptera,Apidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Bombus; Psithyrus;,MALE,HEAD | THORAX
Bombus campestris,207624,Hymenoptera,Apidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Bombus; Psithyrus;,MALE,ABDOMEN
Bombus campestris,207624,Hymenoptera,Apidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Bombus; Psithyrus;,27.81,0.04
Bombus campestris,207624,Hymenoptera,Apidae,Eukaryota; Metazoa; Ecdysozoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Hymenoptera; Apocrita; Aculeata; Apoidea; Apidae; Bombus; Psithyrus;,28.78,0.04
